employee_id,period,month_of_work,year_of_work,hour_in_month,salary_per_month,fee_per_hour
48,202012,12,2020,98.6,11000000,111561.87
48,202011,11,2020,132.4,11000000,83081.57
48,202010,10,2020,206.3,11000000,53320.41
48,202009,9,2020,253.8,11000000,43341.21
48,202008,8,2020,253.7,11000000,43358.3
48,202007,7,2020,215.8,11000000,50973.12
48,202006,6,2020,220.2,11000000,49954.59
48,202005,5,2020,141.9,11000000,77519.38
48,202004,4,2020,174.0,11000000,63218.39
48,202003,3,2020,232.8,11000000,47250.86
48,202002,2,2020,190.2,11000000,57833.86
48,202001,1,2020,166.4,11000000,66105.77
48,201912,12,2019,171.4,11000000,64177.36
48,201911,11,2019,178.2,11000000,61728.4
48,201910,10,2019,148.6,11000000,74024.23
49,202012,12,2020,81.7,8000000,97919.22
49,202011,11,2020,196.2,8000000,40774.72
49,202010,10,2020,213.4,8000000,37488.28
49,202009,9,2020,235.9,8000000,33912.67
49,202008,8,2020,208.4,8000000,38387.72
49,202007,7,2020,234.3,8000000,34144.26
49,202006,6,2020,180.8,8000000,44247.79
49,202005,5,2020,113.0,8000000,70796.46
49,202004,4,2020,142.3,8000000,56219.26
49,202003,3,2020,182.1,8000000,43931.91
49,202002,2,2020,184.3,8000000,43407.49
49,202001,1,2020,183.2,8000000,43668.12
49,201912,12,2019,173.1,8000000,46216.06
49,201911,11,2019,170.3,8000000,46975.92
49,201910,10,2019,216.5,8000000,36951.5
49,201909,9,2019,46.9,8000000,170575.69
50,202012,12,2020,76.0,9000000,118421.05
50,202011,11,2020,145.3,9000000,61940.81
50,202010,10,2020,245.5,9000000,36659.88
50,202009,9,2020,224.1,9000000,40160.64
50,202008,8,2020,195.2,9000000,46106.56
50,202007,7,2020,246.4,9000000,36525.97
50,202006,6,2020,226.1,9000000,39805.4
50,202005,5,2020,160.3,9000000,56144.73
50,202004,4,2020,239.8,9000000,37531.28
50,202003,3,2020,238.9,9000000,37672.67
50,202002,2,2020,204.8,9000000,43945.31
50,202001,1,2020,217.4,9000000,41398.34
50,201912,12,2019,214.2,9000000,42016.81
50,201911,11,2019,221.8,9000000,40577.1
50,201910,10,2019,248.7,9000000,36188.18
50,201909,9,2019,28.6,9000000,314685.31
51,202012,12,2020,60.5,5500000,90909.09
51,202011,11,2020,135.3,5500000,40650.41
51,202010,10,2020,207.2,5500000,26544.4
51,202009,9,2020,227.2,5500000,24207.75
51,202008,8,2020,226.0,5500000,24336.28
51,202007,7,2020,245.2,5500000,22430.67
51,202006,6,2020,243.4,5500000,22596.55
51,202005,5,2020,175.8,5500000,31285.55
51,202004,4,2020,231.4,5500000,23768.37
51,202003,3,2020,224.6,5500000,24487.98
51,202002,2,2020,144.5,5500000,38062.28
51,202001,1,2020,179.3,5500000,30674.85
51,201912,12,2019,155.7,5500000,35324.34
51,201911,11,2019,193.1,5500000,28482.65
51,201910,10,2019,211.4,5500000,26017.03
51,201909,9,2019,27.8,5500000,197841.73
52,202012,12,2020,70.3,5500000,78236.13
52,202011,11,2020,159.3,5500000,34526.05
52,202010,10,2020,192.2,5500000,28616.03
52,202009,9,2020,213.7,5500000,25737.01
52,202008,8,2020,153.2,5500000,35900.78
52,202007,7,2020,205.5,5500000,26763.99
52,202006,6,2020,195.8,5500000,28089.89
52,202005,5,2020,176.4,5500000,31179.14
52,202004,4,2020,166.0,5500000,33132.53
52,202003,3,2020,198.4,5500000,27721.77
52,202002,2,2020,168.4,5500000,32660.33
52,202001,1,2020,179.7,5500000,30606.57
52,201912,12,2019,188.4,5500000,29193.21
52,201911,11,2019,173.4,5500000,31718.57
52,201910,10,2019,202.2,5500000,27200.79
52,201909,9,2019,37.7,5500000,145888.59
53,202012,12,2020,68.9,9500000,137880.99
53,202011,11,2020,147.9,9500000,64232.59
53,202010,10,2020,179.3,9500000,52983.83
53,202009,9,2020,212.7,9500000,44663.85
53,202008,8,2020,194.6,9500000,48818.09
53,202007,7,2020,189.2,9500000,50211.42
53,202006,6,2020,185.3,9500000,51268.21
53,202005,5,2020,167.1,9500000,56852.18
53,202004,4,2020,177.6,9500000,53490.99
53,202003,3,2020,192.4,9500000,49376.3
53,202002,2,2020,198.6,9500000,47834.84
53,202001,1,2020,197.2,9500000,48174.44
53,201912,12,2019,201.5,9500000,47146.4
53,201911,11,2019,154.4,9500000,61528.5
53,201910,10,2019,181.2,9500000,52428.26
53,201909,9,2019,23.0,9500000,413043.48
54,202012,12,2020,50.9,7500000,147347.74
54,202011,11,2020,141.1,7500000,53153.79
54,202010,10,2020,213.2,7500000,35178.24
54,202009,9,2020,199.0,7500000,37688.44
54,202008,8,2020,183.2,7500000,40938.86
54,202007,7,2020,182.8,7500000,41028.45
54,202006,6,2020,174.7,7500000,42930.74
54,202005,5,2020,154.3,7500000,48606.61
54,202004,4,2020,168.0,7500000,44642.86
54,202003,3,2020,191.1,7500000,39246.47
54,202002,2,2020,184.4,7500000,40672.45
54,202001,1,2020,170.9,7500000,43885.31
54,201912,12,2019,197.2,7500000,38032.45
54,201911,11,2019,185.3,7500000,40474.91
54,201910,10,2019,218.5,7500000,34324.94
54,201909,9,2019,45.9,7500000,163398.69
55,202012,12,2020,63.3,12000000,189573.46
55,202011,11,2020,145.6,12000000,82417.58
55,202010,10,2020,160.6,12000000,74719.8
55,202009,9,2020,184.5,12000000,65040.65
55,202008,8,2020,190.4,12000000,63025.21
55,202007,7,2020,184.5,12000000,65040.65
55,202006,6,2020,186.2,12000000,64446.83
55,202005,5,2020,145.8,12000000,82304.53
55,202004,4,2020,151.0,12000000,79470.2
55,202003,3,2020,179.8,12000000,66740.82
55,202002,2,2020,194.7,12000000,61633.28
55,202001,1,2020,189.4,12000000,63357.97
55,201912,12,2019,194.4,12000000,61728.4
55,201911,11,2019,188.7,12000000,63593.0
55,201910,10,2019,202.5,12000000,59259.26
55,201909,9,2019,28.7,12000000,418118.47
56,202012,12,2020,22.9,10500000,458515.28
56,202011,11,2020,129.3,10500000,81206.5
56,202010,10,2020,169.3,10500000,62020.08
56,202009,9,2020,189.9,10500000,55292.26
56,202008,8,2020,188.8,10500000,55614.41
56,202007,7,2020,181.6,10500000,57819.38
56,202006,6,2020,175.0,10500000,60000.0
56,202003,3,2020,10.6,10500000,990566.04
56,202002,2,2020,180.6,10500000,58139.53
56,202001,1,2020,174.1,10500000,60310.17
56,201912,12,2019,154.2,10500000,68093.39
56,201911,11,2019,179.4,10500000,58528.43
56,201910,10,2019,154.6,10500000,67917.21
56,201909,9,2019,21.6,10500000,486111.11
57,202012,12,2020,14.5,13000000,896551.72
57,202009,9,2020,54.4,13000000,238970.59
57,202008,8,2020,144.1,13000000,90215.13
57,202007,7,2020,204.4,13000000,63600.78
57,202006,6,2020,182.1,13000000,71389.35
57,202005,5,2020,158.6,13000000,81967.21
57,202004,4,2020,163.4,13000000,79559.36
57,202003,3,2020,197.8,13000000,65722.95
57,202002,2,2020,187.9,13000000,69185.74
57,202001,1,2020,185.3,13000000,70156.5
57,201912,12,2019,175.2,13000000,74200.91
57,201911,11,2019,185.1,13000000,70232.31
57,201910,10,2019,205.9,13000000,63137.45
57,201909,9,2019,30.7,13000000,423452.77
58,202012,12,2020,28.7,13000000,452961.67
58,202011,11,2020,126.9,13000000,102442.87
58,202010,10,2020,189.0,13000000,68783.07
58,202009,9,2020,184.4,13000000,70498.92
58,202008,8,2020,163.2,13000000,79656.86
58,202007,7,2020,196.3,13000000,66225.17
58,202006,6,2020,187.6,13000000,69296.38
58,202005,5,2020,165.0,13000000,78787.88
58,202004,4,2020,170.0,13000000,76470.59
58,202003,3,2020,194.2,13000000,66941.3
58,202002,2,2020,189.0,13000000,68783.07
58,202001,1,2020,182.9,13000000,71077.09
58,201912,12,2019,172.0,13000000,75581.4
58,201911,11,2019,191.9,13000000,67743.62
58,201910,10,2019,182.6,13000000,71193.87
58,201909,9,2019,30.4,13000000,427631.58
59,202012,12,2020,83.7,7000000,83632.02
59,202011,11,2020,193.2,7000000,36231.88
59,202010,10,2020,172.1,7000000,40674.03
59,202009,9,2020,205.2,7000000,34113.06
59,202008,8,2020,163.2,7000000,42892.16
59,202007,7,2020,199.1,7000000,35158.21
59,202006,6,2020,210.1,7000000,33317.47
59,202005,5,2020,124.5,7000000,56224.9
59,202004,4,2020,192.3,7000000,36401.46
59,202003,3,2020,203.2,7000000,34448.82
59,202002,2,2020,146.4,7000000,47814.21
59,202001,1,2020,179.5,7000000,38997.21
59,201912,12,2019,132.9,7000000,52671.18
59,201911,11,2019,182.3,7000000,38398.24
59,201910,10,2019,135.5,7000000,51660.52
60,202009,9,2020,18.0,12500000,694444.44
60,202008,8,2020,174.0,12500000,71839.08
60,202007,7,2020,198.0,12500000,63131.31
60,202006,6,2020,189.0,12500000,66137.57
60,202005,5,2020,153.0,12500000,81699.35
60,202004,4,2020,189.0,12500000,66137.57
60,202003,3,2020,160.7,12500000,77784.69
60,202002,2,2020,166.4,12500000,75120.19
60,202001,1,2020,180.0,12500000,69444.44
60,201912,12,2019,135.2,12500000,92455.62
60,201911,11,2019,180.2,12500000,69367.37
60,201910,10,2019,168.4,12500000,74228.03
60,201909,9,2019,86.9,12500000,143843.5
60,201908,8,2019,30.8,12500000,405844.16
61,202012,12,2020,92.9,14500000,156081.81
61,202011,11,2020,194.0,14500000,74742.27
61,202010,10,2020,148.3,14500000,97774.78
61,202009,9,2020,201.6,14500000,71924.6
61,202008,8,2020,168.4,14500000,86104.51
61,202007,7,2020,196.7,14500000,73716.32
61,202006,6,2020,189.1,14500000,76679.01
61,202005,5,2020,173.2,14500000,83718.24
61,202004,4,2020,193.9,14500000,74780.81
61,202003,3,2020,180.0,14500000,80555.56
61,202002,2,2020,198.1,14500000,73195.36
61,202001,1,2020,205.4,14500000,70593.96
61,201912,12,2019,115.0,14500000,126086.96
61,201911,11,2019,181.3,14500000,79977.94
61,201910,10,2019,198.5,14500000,73047.86
61,201909,9,2019,22.7,14500000,638766.52
62,202012,12,2020,109.0,12500000,114678.9
62,202011,11,2020,224.0,12500000,55803.57
62,202010,10,2020,212.0,12500000,58962.26
62,202009,9,2020,223.2,12500000,56003.58
62,202008,8,2020,152.2,12500000,82128.78
62,202007,7,2020,243.4,12500000,51355.79
62,202006,6,2020,236.6,12500000,52831.78
62,202005,5,2020,132.2,12500000,94553.71
62,202004,4,2020,221.4,12500000,56458.9
62,202003,3,2020,214.2,12500000,58356.68
62,202002,2,2020,205.1,12500000,60945.88
62,202001,1,2020,217.2,12500000,57550.64
62,201912,12,2019,173.4,12500000,72087.66
62,201911,11,2019,233.2,12500000,53602.06
62,201910,10,2019,107.9,12500000,115848.01
63,201910,10,2019,68.1,13500000,198237.89
63,201909,9,2019,82.8,13500000,163043.48
63,201908,8,2019,44.8,13500000,301339.29
64,202012,12,2020,110.3,8000000,72529.47
64,202011,11,2020,197.8,8000000,40444.89
64,202010,10,2020,166.5,8000000,48048.05
64,202009,9,2020,202.5,8000000,39506.17
64,202008,8,2020,165.6,8000000,48309.18
64,202007,7,2020,202.3,8000000,39545.23
64,202006,6,2020,182.5,8000000,43835.62
64,202005,5,2020,145.7,8000000,54907.34
64,202004,4,2020,137.7,8000000,58097.31
64,202003,3,2020,191.9,8000000,41688.38
64,202002,2,2020,166.6,8000000,48019.21
64,202001,1,2020,190.9,8000000,41906.76
64,201912,12,2019,155.3,8000000,51513.2
64,201911,11,2019,173.0,8000000,46242.77
64,201910,10,2019,161.6,8000000,49504.95
65,202012,12,2020,78.5,12500000,159235.67
65,202011,11,2020,175.3,12500000,71306.33
65,202010,10,2020,175.3,12500000,71306.33
65,202009,9,2020,194.2,12500000,64366.63
65,202008,8,2020,153.4,12500000,81486.31
65,202007,7,2020,199.6,12500000,62625.25
65,202006,6,2020,190.6,12500000,65582.37
65,202005,5,2020,114.3,12500000,109361.33
65,202004,4,2020,124.4,12500000,100482.32
65,202001,1,2020,62.2,12500000,200964.63
65,201912,12,2019,114.6,12500000,109075.04
65,201911,11,2019,189.9,12500000,65824.12
65,201910,10,2019,178.9,12500000,69871.44
65,201909,9,2019,16.6,12500000,753012.05
66,202012,12,2020,67.9,10000000,147275.41
66,202011,11,2020,202.6,10000000,49358.34
66,202010,10,2020,191.2,10000000,52301.26
66,202009,9,2020,189.4,10000000,52798.31
66,202008,8,2020,159.6,10000000,62656.64
66,202007,7,2020,197.8,10000000,50556.12
66,202006,6,2020,195.6,10000000,51124.74
66,202005,5,2020,163.2,10000000,61274.51
66,202004,4,2020,155.9,10000000,64143.68
66,202003,3,2020,194.2,10000000,51493.31
66,202002,2,2020,193.1,10000000,51786.64
66,202001,1,2020,192.5,10000000,51948.05
66,201912,12,2019,161.6,10000000,61881.19
66,201911,11,2019,178.0,10000000,56179.78
66,201910,10,2019,134.5,10000000,74349.44
66,201909,9,2019,144.5,10000000,69204.15
66,201908,8,2019,64.4,10000000,155279.5
68,202002,2,2020,113.6,5000000,44014.08
68,202001,1,2020,203.2,5000000,24606.3
68,201912,12,2019,171.2,5000000,29205.61
68,201911,11,2019,190.3,5000000,26274.3
68,201910,10,2019,160.0,5000000,31250.0
69,202012,12,2020,142.3,7500000,52705.55
69,202011,11,2020,159.6,7500000,46992.48
69,202010,10,2020,181.9,7500000,41231.45
69,202009,9,2020,192.4,7500000,38981.29
69,202008,8,2020,170.8,7500000,43911.01
69,202007,7,2020,215.0,7500000,34883.72
69,202006,6,2020,149.8,7500000,50066.76
69,202005,5,2020,153.2,7500000,48955.61
69,202004,4,2020,132.6,7500000,56561.09
69,202003,3,2020,200.7,7500000,37369.21
69,202002,2,2020,178.7,7500000,41969.78
69,202001,1,2020,152.9,7500000,49051.67
69,201912,12,2019,172.5,7500000,43478.26
69,201911,11,2019,201.8,7500000,37165.51
69,201910,10,2019,141.9,7500000,52854.12
70,202012,12,2020,90.9,8500000,93509.35
70,202011,11,2020,187.3,8500000,45381.74
70,202010,10,2020,172.9,8500000,49161.37
70,202009,9,2020,191.4,8500000,44409.61
70,202008,8,2020,165.6,8500000,51328.5
70,202007,7,2020,200.0,8500000,42500.0
70,202006,6,2020,182.3,8500000,46626.44
70,202005,5,2020,126.5,8500000,67193.68
70,202004,4,2020,184.7,8500000,46020.57
70,202003,3,2020,186.9,8500000,45478.87
70,202002,2,2020,177.3,8500000,47941.34
70,202001,1,2020,181.4,8500000,46857.77
70,201912,12,2019,146.9,8500000,57862.49
70,201911,11,2019,181.0,8500000,46961.33
70,201910,10,2019,143.6,8500000,59192.2
71,202012,12,2020,70.7,14000000,198019.8
71,202011,11,2020,154.4,14000000,90673.58
71,202010,10,2020,181.7,14000000,77050.08
71,202009,9,2020,207.8,14000000,67372.47
71,202008,8,2020,181.5,14000000,77134.99
71,202007,7,2020,222.9,14000000,62808.43
71,202006,6,2020,205.1,14000000,68259.39
71,202005,5,2020,164.1,14000000,85313.83
71,202004,4,2020,200.8,14000000,69721.12
71,202003,3,2020,211.1,14000000,66319.28
71,202002,2,2020,199.9,14000000,70035.02
71,202001,1,2020,155.5,14000000,90032.15
71,201912,12,2019,166.3,14000000,84185.21
71,201911,11,2019,223.1,14000000,62752.13
71,201910,10,2019,224.6,14000000,62333.04
71,201909,9,2019,38.4,14000000,364583.33
73,201912,12,2019,138.7,12000000,86517.66
73,201911,11,2019,172.8,12000000,69444.44
73,201910,10,2019,197.5,12000000,60759.49
73,201909,9,2019,29.0,12000000,413793.1
74,202012,12,2020,36.1,6000000,166204.99
74,202011,11,2020,123.7,6000000,48504.45
74,202010,10,2020,186.3,6000000,32206.12
74,202009,9,2020,171.2,6000000,35046.73
74,202008,8,2020,192.0,6000000,31250.0
74,202007,7,2020,176.2,6000000,34052.21
74,202006,6,2020,199.1,6000000,30135.61
74,202005,5,2020,198.5,6000000,30226.7
74,202004,4,2020,198.9,6000000,30165.91
74,202003,3,2020,226.4,6000000,26501.77
74,202002,2,2020,189.0,6000000,31746.03
74,202001,1,2020,206.5,6000000,29055.69
74,201912,12,2019,160.8,6000000,37313.43
74,201911,11,2019,170.9,6000000,35108.25
74,201910,10,2019,203.3,6000000,29513.03
74,201909,9,2019,27.3,6000000,219780.22
75,201912,12,2019,165.0,12000000,72727.27
75,201911,11,2019,158.3,12000000,75805.43
75,201910,10,2019,197.5,12000000,60759.49
75,201909,9,2019,36.5,12000000,328767.12
76,202012,12,2020,58.2,7000000,120274.91
76,202011,11,2020,126.5,7000000,55335.97
76,202010,10,2020,185.6,7000000,37715.52
76,202009,9,2020,174.0,7000000,40229.89
76,202008,8,2020,159.1,7000000,43997.49
76,202007,7,2020,203.2,7000000,34448.82
76,202006,6,2020,194.6,7000000,35971.22
76,202005,5,2020,186.1,7000000,37614.19
76,202004,4,2020,185.2,7000000,37796.98
76,202003,3,2020,191.0,7000000,36649.21
76,202002,2,2020,181.3,7000000,38610.04
76,202001,1,2020,186.8,7000000,37473.23
76,201912,12,2019,188.1,7000000,37214.25
76,201911,11,2019,158.9,7000000,44052.86
76,201910,10,2019,187.6,7000000,37313.43
76,201909,9,2019,28.4,7000000,246478.87
77,202012,12,2020,60.2,11000000,182724.25
77,202011,11,2020,102.3,11000000,107526.88
77,202010,10,2020,180.4,11000000,60975.61
77,202009,9,2020,180.9,11000000,60807.08
77,202008,8,2020,190.8,11000000,57651.99
77,202007,7,2020,185.7,11000000,59235.33
77,202006,6,2020,206.7,11000000,53217.22
77,202005,5,2020,199.6,11000000,55110.22
77,202004,4,2020,187.2,11000000,58760.68
77,202003,3,2020,221.9,11000000,49571.88
77,202002,2,2020,190.2,11000000,57833.86
77,202001,1,2020,203.6,11000000,54027.5
77,201912,12,2019,183.7,11000000,59880.24
77,201911,11,2019,171.8,11000000,64027.94
77,201910,10,2019,148.8,11000000,73924.73
77,201909,9,2019,24.7,11000000,445344.13
78,202012,12,2020,62.3,12000000,192616.37
78,202011,11,2020,134.6,12000000,89153.05
78,202010,10,2020,173.6,12000000,69124.42
78,202009,9,2020,160.8,12000000,74626.87
78,202008,8,2020,155.7,12000000,77071.29
78,202007,7,2020,180.5,12000000,66481.99
78,202006,6,2020,181.9,12000000,65970.31
78,202005,5,2020,175.7,12000000,68298.24
78,202004,4,2020,177.1,12000000,67758.33
78,202003,3,2020,179.4,12000000,66889.63
78,202002,2,2020,165.2,12000000,72639.23
78,202001,1,2020,188.9,12000000,63525.68
78,201912,12,2019,171.2,12000000,70093.46
78,201911,11,2019,164.6,12000000,72904.01
78,201910,10,2019,141.1,12000000,85046.07
78,201909,9,2019,28.5,12000000,421052.63
80,202012,12,2020,49.2,13500000,274390.24
80,202011,11,2020,114.0,13500000,118421.05
80,202010,10,2020,182.7,13500000,73891.63
80,202009,9,2020,163.3,13500000,82669.93
80,202008,8,2020,170.4,13500000,79225.35
80,202007,7,2020,188.5,13500000,71618.04
80,202006,6,2020,184.3,13500000,73250.14
80,202005,5,2020,198.1,13500000,68147.4
80,202004,4,2020,163.5,13500000,82568.81
80,202003,3,2020,185.4,13500000,72815.53
80,202002,2,2020,191.9,13500000,70349.14
80,202001,1,2020,197.2,13500000,68458.42
80,201912,12,2019,122.8,13500000,109934.85
80,201911,11,2019,125.0,13500000,108000.0
80,201910,10,2019,164.9,13500000,81867.8
80,201909,9,2019,23.9,13500000,564853.56
81,202012,12,2020,59.4,8000000,134680.13
81,202011,11,2020,78.2,8000000,102301.79
81,202010,10,2020,173.4,8000000,46136.1
81,202009,9,2020,172.4,8000000,46403.71
81,202008,8,2020,180.4,8000000,44345.9
81,202007,7,2020,184.0,8000000,43478.26
81,202006,6,2020,207.0,8000000,38647.34
81,202005,5,2020,193.1,8000000,41429.31
81,202004,4,2020,185.2,8000000,43196.54
81,202003,3,2020,210.1,8000000,38077.11
81,202002,2,2020,188.2,8000000,42507.97
81,202001,1,2020,203.3,8000000,39350.71
81,201912,12,2019,181.2,8000000,44150.11
81,201911,11,2019,162.6,8000000,49200.49
81,201910,10,2019,177.9,8000000,44969.08
81,201909,9,2019,15.5,8000000,516129.03
82,202005,5,2020,87.8,14500000,165148.06
82,202004,4,2020,189.0,14500000,76719.58
82,202003,3,2020,181.1,14500000,80066.26
82,202002,2,2020,170.9,14500000,84844.94
82,202001,1,2020,185.9,14500000,77998.92
82,201912,12,2019,184.4,14500000,78633.41
82,201911,11,2019,168.8,14500000,85900.47
82,201910,10,2019,169.3,14500000,85646.78
82,201909,9,2019,30.2,14500000,480132.45
83,202012,12,2020,67.1,11500000,171385.99
83,202011,11,2020,90.4,11500000,127212.39
83,202010,10,2020,185.4,11500000,62028.05
83,202009,9,2020,174.6,11500000,65864.83
83,202008,8,2020,185.6,11500000,61961.21
83,202007,7,2020,202.8,11500000,56706.11
83,202006,6,2020,199.8,11500000,57557.56
83,202005,5,2020,211.8,11500000,54296.51
83,202004,4,2020,227.6,11500000,50527.24
83,202003,3,2020,207.1,11500000,55528.73
83,202002,2,2020,179.9,11500000,63924.4
83,202001,1,2020,184.4,11500000,62364.43
83,201912,12,2019,173.0,11500000,66473.99
83,201911,11,2019,172.8,11500000,66550.93
83,201910,10,2019,195.3,11500000,58883.77
83,201909,9,2019,34.0,11500000,338235.29
84,202012,12,2020,68.3,11000000,161054.17
84,202011,11,2020,119.3,11000000,92204.53
84,202010,10,2020,172.0,11000000,63953.49
84,202009,9,2020,186.1,11000000,59108.01
84,202008,8,2020,169.0,11000000,65088.76
84,202007,7,2020,180.0,11000000,61111.11
84,202006,6,2020,187.5,11000000,58666.67
84,202005,5,2020,151.9,11000000,72416.06
84,202004,4,2020,188.3,11000000,58417.42
84,202003,3,2020,171.2,11000000,64252.34
84,202002,2,2020,185.2,11000000,59395.25
84,202001,1,2020,156.6,11000000,70242.66
84,201912,12,2019,144.2,11000000,76282.94
84,201911,11,2019,152.1,11000000,72320.84
84,201910,10,2019,128.7,11000000,85470.09
84,201909,9,2019,29.6,11000000,371621.62
85,202012,12,2020,58.4,12000000,205479.45
85,202011,11,2020,123.4,12000000,97244.73
85,202010,10,2020,200.9,12000000,59731.21
85,202009,9,2020,168.6,12000000,71174.38
85,202008,8,2020,192.7,12000000,62272.96
85,202007,7,2020,182.4,12000000,65789.47
85,202006,6,2020,133.9,12000000,89619.12
85,202005,5,2020,161.8,12000000,74165.64
85,202004,4,2020,194.6,12000000,61664.95
85,202003,3,2020,201.7,12000000,59494.3
85,202002,2,2020,194.7,12000000,61633.28
85,202001,1,2020,188.8,12000000,63559.32
85,201912,12,2019,141.0,12000000,85106.38
85,201911,11,2019,132.5,12000000,90566.04
85,201910,10,2019,139.3,12000000,86145.01
85,201909,9,2019,30.5,12000000,393442.62
86,202012,12,2020,42.9,13000000,303030.3
86,202011,11,2020,111.6,13000000,116487.46
86,202010,10,2020,191.4,13000000,67920.59
86,202009,9,2020,181.9,13000000,71467.84
86,202008,8,2020,172.0,13000000,75581.4
86,202007,7,2020,181.2,13000000,71743.93
86,202006,6,2020,183.4,13000000,70883.32
86,202005,5,2020,164.9,13000000,78835.66
86,202004,4,2020,187.6,13000000,69296.38
86,202003,3,2020,205.9,13000000,63137.45
86,202002,2,2020,187.7,13000000,69259.46
86,202001,1,2020,163.3,13000000,79608.08
86,201912,12,2019,136.4,13000000,95307.92
86,201911,11,2019,121.9,13000000,106644.79
86,201910,10,2019,125.0,13000000,104000.0
86,201909,9,2019,30.3,13000000,429042.9
87,201910,10,2019,7.1,6000000,845070.42
87,201909,9,2019,21.0,6000000,285714.29
88,202012,12,2020,65.2,10500000,161042.94
88,202011,11,2020,108.3,10500000,96952.91
88,202010,10,2020,193.5,10500000,54263.57
88,202009,9,2020,185.6,10500000,56573.28
